lex
LEXENTRY:\tSHUNT\tSHUNT\tWORD,TYPE\tDETACH
LEXENTRY:\tSKLN\tSKYLINE\tWORD,TYPE\tDETACH
LEXENTRY:\tSKYLINE\tSKYLINE\tWORD,TYPE\tDETACH
LEXENTRY:\tSLOPE\tSLOPE\tWORD,TYPE\tDETACH
LEXENTRY:\tSLPE\tSLOPE\tWORD,TYPE\tDETACH
LEXENTRY:\tSOUTH\tSOUTH\tWORD,TYPE\tDETACH
LEXENTRY:\tSPUR\tSPUR\tWORD,TYPE\tDETACH
LEXENTRY:\tSQ\tSQUARE\tWORD,TYPE\tDETACH
LEXENTRY:\tSQUARE\tSQUARE\tWORD,TYPE\tDETACH
LEXENTRY:\tSTAI\tSTRAIT\tWORD,TYPE\tDETACH
LEXENTRY:\tSTEPS\tSTEPS\tWORD,TYPE\tDETACH
LEXENTRY:\tSTH\tSOUTH\tWORD,TYPE\tDETACH
LEXENTRY:\tSTPS\tSTEPS\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRAIGHT\tSTRAIGHT\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRAIT\tSTRAIT\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRAND\tSTRAND\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRA\tSTRAND\tWORD,TYPE\tDETACH
LEXENTRY:\tSTREET\tSTREET\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRIP\tSTRIP\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRP\tSTRIP\tWORD,TYPE\tDETACH
LEXENTRY:\tSTRT\tSTRAIGHT\tWORD,TYPE\tDETACH
LEXENTRY:\tST\tSTREET\tWORD,TYPE\tDETACH
LEXENTRY:\tSUBWAY\tSUBWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tSVWY\tSERVICEWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTARN\tTARN\tWORD,TYPE\tDETACH
LEXENTRY:\tTCE\tTERRACE\tWORD,TYPE\tDETACH
LEXENTRY:\tTERRACE\tTERRACE\tWORD,TYPE\tDETACH
LEXENTRY:\tTHFR\tTHOROUGHFARE\tWORD,TYPE\tDETACH
LEXENTRY:\tTHOROUGHFARE\tTHOROUGHFARE\tWORD,TYPE\tDETACH
LEXENTRY:\tTHROUGHWAY\tTHROUGHWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTHRU\tTHROUGHWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTKWY\tTRUNKWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTLWY\tTOLLWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTMWY\tTRAMWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTOLLWAY\tTOLLWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTOP\tTOP\tWORD,TYPE\tDETACH
LEXENTRY:\tTOR\tTOR\tWORD,TYPE\tDETACH
LEXENTRY:\tTRACK\tTRACK\tWORD,TYPE\tDETACH
LEXENTRY:\tTRAIL\tTRAIL\tWORD,TYPE\tDETACH
LEXENTRY:\tTRAMWAY\tTRAMWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTRAVERSE\tTRAVERSE\tWORD,TYPE\tDETACH
LEXENTRY:\tTRIANGLE\tTRIANGLE\tWORD,TYPE\tDETACH
LEXENTRY:\tTRK\tTRACK\tWORD,TYPE\tDETACH
LEXENTRY:\tTRL\tTRAIL\tWORD,TYPE\tDETACH
LEXENTRY:\tTRUNKWAY\tTRUNKWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tTUNL\tTUNNEL\tWORD,TYPE\tDETACH
LEXENTRY:\tTUNNEL\tTUNNEL\tWORD,TYPE\tDETACH
LEXENTRY:\tTURN\tTURN\tWORD,TYPE\tDETACH
LEXENTRY:\tTVSE\tTRAVERSE\tWORD,TYPE\tDETACH
LEXENTRY:\tTWIST\tTWIST\tWORD,TYPE\tDETACH
LEXENTRY:\tUNDERPASS\tUNDERPASS\tWORD,TYPE\tDETACH
LEXENTRY:\tUPAS\tUNDERPASS\tWORD,TYPE\tDETACH
LEXENTRY:\tVALE\tVALE\tWORD,TYPE\tDETACH
LEXENTRY:\tVALLEY\tVALLEY\tWORD,TYPE\tDETACH
LEXENTRY:\tVERGE\tVERGE\tWORD,TYPE\tDETACH
LEXENTRY:\tVIAD\tVIADUCT\tWORD,TYPE\tDETACH
LEXENTRY:\tVIADUCT\tVIADUCT\tWORD,TYPE\tDETACH
LEXENTRY:\tVIEWS\tVIEWS\tWORD,TYPE\tDETACH
LEXENTRY:\tVIEW\tVIEW\tWORD,TYPE\tDETACH
LEXENTRY:\tVILLAGE\tVILLAGE\tWORD,TYPE\tDETACH
LEXENTRY:\tVILLAS\tVILLAS\tWORD,TYPE\tDETACH
LEXENTRY:\tVILLA\tVILLA\tWORD,TYPE\tDETACH
LEXENTRY:\tVISTA\tVISTA\tWORD,TYPE\tDETACH
LEXENTRY:\tVLGE\tVILLAGE\tWORD,TYPE\tDETACH
LEXENTRY:\tVLLA\tVILLA\tWORD,TYPE\tDETACH
LEXENTRY:\tVLLS\tVILLAS\tWORD,TYPE\tDETACH
LEXENTRY:\tVLLY\tVALLEY\tWORD,TYPE\tDETACH
LEXENTRY:\tVSTA\tVISTA\tWORD,TYPE\tDETACH
LEXENTRY:\tVUE\tVUE\tWORD,TYPE\tDETACH
LEXENTRY:\tVWS\tVIEWS\tWORD,TYPE\tDETACH
LEXENTRY:\tWADE\tWADE\tWORD,TYPE\tDETACH
LEXENTRY:\tWALK\tWALK\tWORD,TYPE\tDETACH
LEXENTRY:\tWALKWAY\tWALKWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tWATERS\tWATERS\tWORD,TYPE\tDETACH
LEXENTRY:\tWATERWAY\tWATERWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tWAY\tWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tWDS\tWOODS\tWORD,TYPE\tDETACH
LEXENTRY:\tWD\tWOOD\tWORD,TYPE\tDETACH
LEXENTRY:\tWEST\tWEST\tWORD,TYPE\tDETACH
LEXENTRY:\tWHARF\tWHARF\tWORD,TYPE\tDETACH
LEXENTRY:\tWHRF\tWHARF\tWORD,TYPE\tDETACH
LEXENTRY:\tWKWY\tWALKWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tWOODS\tWOODS\tWORD,TYPE\tDETACH
LEXENTRY:\tWOOD\tWOOD\tWORD,TYPE\tDETACH
LEXENTRY:\tWTRS\tWATERS\tWORD,TYPE\tDETACH
LEXENTRY:\tWTWY\tWATERWAY\tWORD,TYPE\tDETACH
LEXENTRY:\tWYND\tWYND\tWORD,TYPE\tDETACH
LEXENTRY:\tYARD\tYARD\tWORD,TYPE\tDETACH
