?column?
LEXENTRY:\tBOWMAN FARM\tBOWMAN FARM\tWORD,CITY\tDETACH
LEXENTRY:\tBOWMANS\tBOWMANS\tWORD,CITY\tDETACH
LEXENTRY:\tBOWMANS CREEK\tBOWMANS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBOWMANS FOREST\tBOWMANS FOREST\tWORD,CITY\tDETACH
LEXENTRY:\tBOWNA\tBOWNA\tWORD,CITY\tDETACH
LEXENTRY:\tBOWNING\tBOWNING\tWORD,CITY\tDETACH
LEXENTRY:\tBOWRAL\tBOWRAL\tWORD,CITY\tDETACH
LEXENTRY:\tBOWRAVILLE\tBOWRAVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tBOWSER\tBOWSER\tWORD,CITY\tDETACH
LEXENTRY:\tBOXERS CREEK\tBOXERS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBOX HILL\tBOX HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBOX HILL NORTH\tBOX HILL NORTH\tWORD,CITY\tDETACH
LEXENTRY:\tBOX HILL SOUTH\tBOX HILL SOUTH\tWORD,CITY\tDETACH
LEXENTRY:\tBOX RIDGE\tBOX RIDGE\tWORD,CITY\tDETACH
LEXENTRY:\tBOXWOOD\tBOXWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tBOXWOOD HILL\tBOXWOOD HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBOYA\tBOYA\tWORD,CITY\tDETACH
LEXENTRY:\tBOYANUP\tBOYANUP\tWORD,CITY\tDETACH
LEXENTRY:\tBOYATUP\tBOYATUP\tWORD,CITY\tDETACH
LEXENTRY:\tBOYDTOWN\tBOYDTOWN\tWORD,CITY\tDETACH
LEXENTRY:\tBOYER\tBOYER\tWORD,CITY\tDETACH
LEXENTRY:\tBOYERINE\tBOYERINE\tWORD,CITY\tDETACH
LEXENTRY:\tBOYLAND\tBOYLAND\tWORD,CITY\tDETACH
LEXENTRY:\tBOYNEDALE\tBOYNEDALE\tWORD,CITY\tDETACH
LEXENTRY:\tBOYNE ISLAND\tBOYNE ISLAND\tWORD,CITY\tDETACH
LEXENTRY:\tBOYNESIDE\tBOYNESIDE\tWORD,CITY\tDETACH
LEXENTRY:\tBOYNE VALLEY\tBOYNE VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBOYNEWOOD\tBOYNEWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tBOYUP BROOK\tBOYUP BROOK\tWORD,CITY\tDETACH
LEXENTRY:\tBRABHAM\tBRABHAM\tWORD,CITY\tDETACH
LEXENTRY:\tBRACALBA\tBRACALBA\tWORD,CITY\tDETACH
LEXENTRY:\tBRACEWELL\tBRACEWELL\tWORD,CITY\tDETACH
LEXENTRY:\tBRACKEN RIDGE\tBRACKEN RIDGE\tWORD,CITY\tDETACH
LEXENTRY:\tBRACKNELL\tBRACKNELL\tWORD,CITY\tDETACH
LEXENTRY:\tBRADBURY\tBRADBURY\tWORD,CITY\tDETACH
LEXENTRY:\tBRADDON\tBRADDON\tWORD,CITY\tDETACH
LEXENTRY:\tBRADFORD\tBRADFORD\tWORD,CITY\tDETACH
LEXENTRY:\tBRADVALE\tBRADVALE\tWORD,CITY\tDETACH
LEXENTRY:\tBRADY CREEK\tBRADY CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRADYS LAKE\tBRADYS LAKE\tWORD,CITY\tDETACH
LEXENTRY:\tBRAEFIELD\tBRAEFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tBRAEMAR\tBRAEMAR\tWORD,CITY\tDETACH
LEXENTRY:\tBRAEMAR BAY\tBRAEMAR BAY\tWORD,CITY\tDETACH
LEXENTRY:\tBRAEMEADOWS\tBRAEMEADOWS\tWORD,CITY\tDETACH
LEXENTRY:\tBRAEMORE\tBRAEMORE\tWORD,CITY\tDETACH
LEXENTRY:\tBRAESIDE\tBRAESIDE\tWORD,CITY\tDETACH
LEXENTRY:\tBRAHMA LODGE\tBRAHMA LODGE\tWORD,CITY\tDETACH
LEXENTRY:\tBRAIDWOOD\tBRAIDWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tBRAITLING\tBRAITLING\tWORD,CITY\tDETACH
LEXENTRY:\tBRAMFIELD\tBRAMFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tBRAMLEY\tBRAMLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBRAMSTON BEACH\tBRAMSTON BEACH\tWORD,CITY\tDETACH
LEXENTRY:\tBRANCH CREEK\tBRANCH CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRANCHVIEW\tBRANCHVIEW\tWORD,CITY\tDETACH
LEXENTRY:\tBRANDON\tBRANDON\tWORD,CITY\tDETACH
LEXENTRY:\tBRANDUM\tBRANDUM\tWORD,CITY\tDETACH
LEXENTRY:\tBRANDY CREEK\tBRANDY CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRANDY HILL\tBRANDY HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBRANXHOLM\tBRANXHOLM\tWORD,CITY\tDETACH
LEXENTRY:\tBRANXHOLME\tBRANXHOLME\tWORD,CITY\tDETACH
LEXENTRY:\tBRANXTON\tBRANXTON\tWORD,CITY\tDETACH
LEXENTRY:\tBRANYAN\tBRANYAN\tWORD,CITY\tDETACH
LEXENTRY:\tBRASSALL\tBRASSALL\tWORD,CITY\tDETACH
LEXENTRY:\tBRAUNSTONE\tBRAUNSTONE\tWORD,CITY\tDETACH
LEXENTRY:\tBRAVINGTON\tBRAVINGTON\tWORD,CITY\tDETACH
LEXENTRY:\tBRAWBOY\tBRAWBOY\tWORD,CITY\tDETACH
LEXENTRY:\tBRAY\tBRAY\tWORD,CITY\tDETACH
LEXENTRY:\tBRAYBROOK\tBRAYBROOK\tWORD,CITY\tDETACH
LEXENTRY:\tBRAY PARK\tBRAY PARK\tWORD,CITY\tDETACH
LEXENTRY:\tBRAYS CREEK\tBRAYS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRAYTON\tBRAYTON\tWORD,CITY\tDETACH
LEXENTRY:\tBRAZIER\tBRAZIER\tWORD,CITY\tDETACH
LEXENTRY:\tBREADALBANE\tBREADALBANE\tWORD,CITY\tDETACH
LEXENTRY:\tBREAKAWAY\tBREAKAWAY\tWORD,CITY\tDETACH
LEXENTRY:\tBREAKAWAY CREEK\tBREAKAWAY CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBREAKFAST CREEK\tBREAKFAST CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBREAKFAST POINT\tBREAKFAST POINT\tWORD,CITY\tDETACH
LEXENTRY:\tBREAKWATER\tBREAKWATER\tWORD,CITY\tDETACH
LEXENTRY:\tBREAM BEACH\tBREAM BEACH\tWORD,CITY\tDETACH
LEXENTRY:\tBREAM CREEK\tBREAM CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBREAMLEA\tBREAMLEA\tWORD,CITY\tDETACH
LEXENTRY:\tBREDBO\tBREDBO\tWORD,CITY\tDETACH
LEXENTRY:\tBREDDAN\tBREDDAN\tWORD,CITY\tDETACH
LEXENTRY:\tBREELONG\tBREELONG\tWORD,CITY\tDETACH
LEXENTRY:\tBREERA\tBREERA\tWORD,CITY\tDETACH
LEXENTRY:\tBREEZA\tBREEZA\tWORD,CITY\tDETACH
LEXENTRY:\tBREMER BAY\tBREMER BAY\tWORD,CITY\tDETACH
LEXENTRY:\tBRENANAH\tBRENANAH\tWORD,CITY\tDETACH
LEXENTRY:\tBRENDALE\tBRENDALE\tWORD,CITY\tDETACH
LEXENTRY:\tBRENDA PARK\tBRENDA PARK\tWORD,CITY\tDETACH
LEXENTRY:\tBRENTWOOD\tBRENTWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tBREONA\tBREONA\tWORD,CITY\tDETACH
LEXENTRY:\tBRETON BAY\tBRETON BAY\tWORD,CITY\tDETACH
LEXENTRY:\tBRETTI\tBRETTI\tWORD,CITY\tDETACH
LEXENTRY:\tBREWARRINA\tBREWARRINA\tWORD,CITY\tDETACH
LEXENTRY:\tBREWONGLE\tBREWONGLE\tWORD,CITY\tDETACH
LEXENTRY:\tBREWSTER\tBREWSTER\tWORD,CITY\tDETACH
LEXENTRY:\tBRIAGOLONG\tBRIAGOLONG\tWORD,CITY\tDETACH
LEXENTRY:\tBRIARBROOK\tBRIARBROOK\tWORD,CITY\tDETACH
LEXENTRY:\tBRIAR HILL\tBRIAR HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBRIBBAREE\tBRIBBAREE\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGE CREEK\tBRIDGE CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGEMAN DOWNS\tBRIDGEMAN DOWNS\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGENORTH\tBRIDGENORTH\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGES\tBRIDGES\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGETOWN\tBRIDGETOWN\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGEWATER\tBRIDGEWATER\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGEWATER NORTH\tBRIDGEWATER NORTH\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGEWATER ON LODDON\tBRIDGEWATER ON LODDON\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDGMAN\tBRIDGMAN\tWORD,CITY\tDETACH
LEXENTRY:\tBRIDPORT\tBRIDPORT\tWORD,CITY\tDETACH
LEXENTRY:\tBRIERFIELD\tBRIERFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGADOON\tBRIGADOON\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGALOW\tBRIGALOW\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHT\tBRIGHT\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHTLY\tBRIGHTLY\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHTON\tBRIGHTON\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHTON EAST\tBRIGHTON EAST\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHTON-LE-SANDS\tBRIGHTON-LE-SANDS\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHTVIEW\tBRIGHTVIEW\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGHTWATERS\tBRIGHTWATERS\tWORD,CITY\tDETACH
LEXENTRY:\tBRIGOODA\tBRIGOODA\tWORD,CITY\tDETACH
LEXENTRY:\tBRIM\tBRIM\tWORD,CITY\tDETACH
LEXENTRY:\tBRIMBAGO\tBRIMBAGO\tWORD,CITY\tDETACH
LEXENTRY:\tBRIMBIN\tBRIMBIN\tWORD,CITY\tDETACH
LEXENTRY:\tBRIMBOAL\tBRIMBOAL\tWORD,CITY\tDETACH
LEXENTRY:\tBRIMIN\tBRIMIN\tWORD,CITY\tDETACH
LEXENTRY:\tBRIMPAEN\tBRIMPAEN\tWORD,CITY\tDETACH
LEXENTRY:\tBRINDABELLA\tBRINDABELLA\tWORD,CITY\tDETACH
LEXENTRY:\tBRINERVILLE\tBRINERVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tBRINGALBERT\tBRINGALBERT\tWORD,CITY\tDETACH
LEXENTRY:\tBRINGALILY\tBRINGALILY\tWORD,CITY\tDETACH
LEXENTRY:\tBRINGELLY\tBRINGELLY\tWORD,CITY\tDETACH
LEXENTRY:\tBRINGENBRONG\tBRINGENBRONG\tWORD,CITY\tDETACH
LEXENTRY:\tBRINGO\tBRINGO\tWORD,CITY\tDETACH
LEXENTRY:\tBRINKIN\tBRINKIN\tWORD,CITY\tDETACH
LEXENTRY:\tBRINKLEY\tBRINKLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBRINKWORTH\tBRINKWORTH\tWORD,CITY\tDETACH
LEXENTRY:\tBRINSMEAD\tBRINSMEAD\tWORD,CITY\tDETACH
LEXENTRY:\tBRISBANE AIRPORT\tBRISBANE AIRPORT\tWORD,CITY\tDETACH
LEXENTRY:\tBRISBANE CITY\tBRISBANE CITY\tWORD,CITY\tDETACH
LEXENTRY:\tBRISBANE GROVE\tBRISBANE GROVE\tWORD,CITY\tDETACH
LEXENTRY:\tBRIT BRIT\tBRIT BRIT\tWORD,CITY\tDETACH
LEXENTRY:\tBRITTONS SWAMP\tBRITTONS SWAMP\tWORD,CITY\tDETACH
LEXENTRY:\tBROADBEACH\tBROADBEACH\tWORD,CITY\tDETACH
LEXENTRY:\tBROADBEACH WATERS\tBROADBEACH WATERS\tWORD,CITY\tDETACH
LEXENTRY:\tBROADFORD\tBROADFORD\tWORD,CITY\tDETACH
LEXENTRY:\tBROADLANDS\tBROADLANDS\tWORD,CITY\tDETACH
LEXENTRY:\tBROADMARSH\tBROADMARSH\tWORD,CITY\tDETACH
LEXENTRY:\tBROADMEADOW\tBROADMEADOW\tWORD,CITY\tDETACH
LEXENTRY:\tBROADMEADOWS\tBROADMEADOWS\tWORD,CITY\tDETACH
LEXENTRY:\tBROADMERE\tBROADMERE\tWORD,CITY\tDETACH
LEXENTRY:\tBROADVIEW\tBROADVIEW\tWORD,CITY\tDETACH
LEXENTRY:\tBROADWATER\tBROADWATER\tWORD,CITY\tDETACH
LEXENTRY:\tBROADWAY\tBROADWAY\tWORD,CITY\tDETACH
LEXENTRY:\tBROADWOOD\tBROADWOOD\tWORD,CITY\tDETACH
LEXENTRY:\tBROBENAH\tBROBENAH\tWORD,CITY\tDETACH
LEXENTRY:\tBROCKLEHURST\tBROCKLEHURST\tWORD,CITY\tDETACH
LEXENTRY:\tBROCKLESBY\tBROCKLESBY\tWORD,CITY\tDETACH
LEXENTRY:\tBROCKLEY\tBROCKLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBROCKMAN\tBROCKMAN\tWORD,CITY\tDETACH
LEXENTRY:\tBRODIES PLAINS\tBRODIES PLAINS\tWORD,CITY\tDETACH
LEXENTRY:\tBRODRIBB RIVER\tBRODRIBB RIVER\tWORD,CITY\tDETACH
LEXENTRY:\tBROGANS CREEK\tBROGANS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBROGERS CREEK\tBROGERS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBROGO\tBROGO\tWORD,CITY\tDETACH
LEXENTRY:\tBROKE\tBROKE\tWORD,CITY\tDETACH
LEXENTRY:\tBROKEN CREEK\tBROKEN CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBROKEN HEAD\tBROKEN HEAD\tWORD,CITY\tDETACH
LEXENTRY:\tBROKEN HILL\tBROKEN HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBROKEN RIVER\tBROKEN RIVER\tWORD,CITY\tDETACH
LEXENTRY:\tBROMBIN\tBROMBIN\tWORD,CITY\tDETACH
LEXENTRY:\tBROMELTON\tBROMELTON\tWORD,CITY\tDETACH
LEXENTRY:\tBROMLEY\tBROMLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBROMPTON\tBROMPTON\tWORD,CITY\tDETACH
LEXENTRY:\tBRONTE\tBRONTE\tWORD,CITY\tDETACH
LEXENTRY:\tBRONTE PARK\tBRONTE PARK\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKDALE\tBROOKDALE\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKER\tBROOKER\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKFIELD\tBROOKFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKHAMPTON\tBROOKHAMPTON\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKHILL\tBROOKHILL\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKLANA\tBROOKLANA\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKLANDS\tBROOKLANDS\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKLET\tBROOKLET\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKLYN\tBROOKLYN\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKLYN PARK\tBROOKLYN PARK\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKONG\tBROOKONG\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKS BAY\tBROOKS BAY\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKSTEAD\tBROOKSTEAD\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKTON\tBROOKTON\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKVALE\tBROOKVALE\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKVILLE\tBROOKVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tBROOKWATER\tBROOKWATER\tWORD,CITY\tDETACH
LEXENTRY:\tBROOLOO\tBROOLOO\tWORD,CITY\tDETACH
LEXENTRY:\tBROOMAN\tBROOMAN\tWORD,CITY\tDETACH
LEXENTRY:\tBROOME\tBROOME\tWORD,CITY\tDETACH
LEXENTRY:\tBROOMEHILL EAST\tBROOMEHILL EAST\tWORD,CITY\tDETACH
LEXENTRY:\tBROOMEHILL VILLAGE\tBROOMEHILL VILLAGE\tWORD,CITY\tDETACH
LEXENTRY:\tBROOMEHILL WEST\tBROOMEHILL WEST\tWORD,CITY\tDETACH
LEXENTRY:\tBROOMFIELD\tBROOMFIELD\tWORD,CITY\tDETACH
LEXENTRY:\tBROOMS HEAD\tBROOMS HEAD\tWORD,CITY\tDETACH
LEXENTRY:\tBROOWEENA\tBROOWEENA\tWORD,CITY\tDETACH
LEXENTRY:\tBROUGHAMS GATE\tBROUGHAMS GATE\tWORD,CITY\tDETACH
LEXENTRY:\tBROUGHTON\tBROUGHTON\tWORD,CITY\tDETACH
LEXENTRY:\tBROUGHTON RIVER VALLEY\tBROUGHTON RIVER VALLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBROUGHTON VALE\tBROUGHTON VALE\tWORD,CITY\tDETACH
LEXENTRY:\tBROUGHTON VILLAGE\tBROUGHTON VILLAGE\tWORD,CITY\tDETACH
LEXENTRY:\tBROULEE\tBROULEE\tWORD,CITY\tDETACH
LEXENTRY:\tBROVINIA\tBROVINIA\tWORD,CITY\tDETACH
LEXENTRY:\tBROWN BEACH\tBROWN BEACH\tWORD,CITY\tDETACH
LEXENTRY:\tBROWN HILL\tBROWN HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBROWN HILL CREEK\tBROWN HILL CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNLOW\tBROWNLOW\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNLOW HILL\tBROWNLOW HILL\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNLOW KI\tBROWNLOW KI\tWORD,CITY\tDETACH
LEXENTRY:\tBROWN RANGE\tBROWN RANGE\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNS CREEK\tBROWNS CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNS MOUNTAIN\tBROWNS MOUNTAIN\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNS PLAINS\tBROWNS PLAINS\tWORD,CITY\tDETACH
LEXENTRY:\tBROWNSVILLE\tBROWNSVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tBROXBURN\tBROXBURN\tWORD,CITY\tDETACH
LEXENTRY:\tBRUARONG\tBRUARONG\tWORD,CITY\tDETACH
LEXENTRY:\tBRUCE\tBRUCE\tWORD,CITY\tDETACH
LEXENTRY:\tBRUCEDALE\tBRUCEDALE\tWORD,CITY\tDETACH
LEXENTRY:\tBRUCE ROCK\tBRUCE ROCK\tWORD,CITY\tDETACH
LEXENTRY:\tBRUCKNELL\tBRUCKNELL\tWORD,CITY\tDETACH
LEXENTRY:\tBRUIE PLAINS\tBRUIE PLAINS\tWORD,CITY\tDETACH
LEXENTRY:\tBRUINBUN\tBRUINBUN\tWORD,CITY\tDETACH
LEXENTRY:\tBRUKUNGA\tBRUKUNGA\tWORD,CITY\tDETACH
LEXENTRY:\tBRUMBY\tBRUMBY\tWORD,CITY\tDETACH
LEXENTRY:\tBRUMBY PLAINS\tBRUMBY PLAINS\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNDEE\tBRUNDEE\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNGLE\tBRUNGLE\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNGLE CREEK\tBRUNGLE CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNKERVILLE\tBRUNKERVILLE\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNSWICK\tBRUNSWICK\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNSWICK EAST\tBRUNSWICK EAST\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNSWICK HEADS\tBRUNSWICK HEADS\tWORD,CITY\tDETACH
LEXENTRY:\tBRUNSWICK WEST\tBRUNSWICK WEST\tWORD,CITY\tDETACH
LEXENTRY:\tBRUSH CREEK\tBRUSH CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRUSHGROVE\tBRUSHGROVE\tWORD,CITY\tDETACH
LEXENTRY:\tBRUSHY CREEK\tBRUSHY CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBRUTHEN\tBRUTHEN\tWORD,CITY\tDETACH
LEXENTRY:\tBRYDEN\tBRYDEN\tWORD,CITY\tDETACH
LEXENTRY:\tBRYMAROO\tBRYMAROO\tWORD,CITY\tDETACH
LEXENTRY:\tBUANGLA\tBUANGLA\tWORD,CITY\tDETACH
LEXENTRY:\tBUANGOR\tBUANGOR\tWORD,CITY\tDETACH
LEXENTRY:\tBUARABA\tBUARABA\tWORD,CITY\tDETACH
LEXENTRY:\tBUARABA SOUTH\tBUARABA SOUTH\tWORD,CITY\tDETACH
LEXENTRY:\tBUCASIA\tBUCASIA\tWORD,CITY\tDETACH
LEXENTRY:\tBUCCA\tBUCCA\tWORD,CITY\tDETACH
LEXENTRY:\tBUCCAN\tBUCCAN\tWORD,CITY\tDETACH
LEXENTRY:\tBUCCARUMBI\tBUCCARUMBI\tWORD,CITY\tDETACH
LEXENTRY:\tBUCCA WAUKA\tBUCCA WAUKA\tWORD,CITY\tDETACH
LEXENTRY:\tBUCHAN\tBUCHAN\tWORD,CITY\tDETACH
LEXENTRY:\tBUCHANAN\tBUCHANAN\tWORD,CITY\tDETACH
LEXENTRY:\tBUCHAN SOUTH\tBUCHAN SOUTH\tWORD,CITY\tDETACH
LEXENTRY:\tBUCHFELDE\tBUCHFELDE\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKAJO\tBUCKAJO\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKAROO\tBUCKAROO\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKENBOWRA\tBUCKENBOWRA\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKENDERRA\tBUCKENDERRA\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKENDOON\tBUCKENDOON\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKETTY\tBUCKETTY\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKINGHAM\tBUCKINGHAM\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKLAND\tBUCKLAND\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKLAND PARK\tBUCKLAND PARK\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKLEBOO\tBUCKLEBOO\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKLEY\tBUCKLEY\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKLEY SWAMP\tBUCKLEY SWAMP\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKRABANYULE\tBUCKRABANYULE\tWORD,CITY\tDETACH
LEXENTRY:\tBUCKRA BENDINNI\tBUCKRA BENDINNI\tWORD,CITY\tDETACH
LEXENTRY:\tBUDAWANG\tBUDAWANG\tWORD,CITY\tDETACH
LEXENTRY:\tBUDDABADAH\tBUDDABADAH\tWORD,CITY\tDETACH
LEXENTRY:\tBUDDEN\tBUDDEN\tWORD,CITY\tDETACH
LEXENTRY:\tBUDDEROO\tBUDDEROO\tWORD,CITY\tDETACH
LEXENTRY:\tBUDDINA\tBUDDINA\tWORD,CITY\tDETACH
LEXENTRY:\tBUDERIM\tBUDERIM\tWORD,CITY\tDETACH
LEXENTRY:\tBUDGEE\tBUDGEE\tWORD,CITY\tDETACH
LEXENTRY:\tBUDGEE BUDGEE\tBUDGEE BUDGEE\tWORD,CITY\tDETACH
LEXENTRY:\tBUDGEREE\tBUDGEREE\tWORD,CITY\tDETACH
LEXENTRY:\tBUDGERUM EAST\tBUDGERUM EAST\tWORD,CITY\tDETACH
LEXENTRY:\tBUDGEWOI\tBUDGEWOI\tWORD,CITY\tDETACH
LEXENTRY:\tBUDGONG\tBUDGONG\tWORD,CITY\tDETACH
LEXENTRY:\tBUFFALO\tBUFFALO\tWORD,CITY\tDETACH
LEXENTRY:\tBUFFALO CREEK\tBUFFALO CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBUFFALO RIVER\tBUFFALO RIVER\tWORD,CITY\tDETACH
LEXENTRY:\tBUFF POINT\tBUFF POINT\tWORD,CITY\tDETACH
LEXENTRY:\tBUGALDIE\tBUGALDIE\tWORD,CITY\tDETACH
LEXENTRY:\tBUGLE HUT\tBUGLE HUT\tWORD,CITY\tDETACH
LEXENTRY:\tBUGLE RANGES\tBUGLE RANGES\tWORD,CITY\tDETACH
LEXENTRY:\tBUKALI\tBUKALI\tWORD,CITY\tDETACH
LEXENTRY:\tBUKKULLA\tBUKKULLA\tWORD,CITY\tDETACH
LEXENTRY:\tBULAHDELAH\tBULAHDELAH\tWORD,CITY\tDETACH
LEXENTRY:\tBULART\tBULART\tWORD,CITY\tDETACH
LEXENTRY:\tBULDAH\tBULDAH\tWORD,CITY\tDETACH
LEXENTRY:\tBULGA\tBULGA\tWORD,CITY\tDETACH
LEXENTRY:\tBULGA FOREST\tBULGA FOREST\tWORD,CITY\tDETACH
LEXENTRY:\tBULGANA\tBULGANA\tWORD,CITY\tDETACH
LEXENTRY:\tBULGARRA\tBULGARRA\tWORD,CITY\tDETACH
LEXENTRY:\tBULGARY\tBULGARY\tWORD,CITY\tDETACH
LEXENTRY:\tBULGUN\tBULGUN\tWORD,CITY\tDETACH
LEXENTRY:\tBULGUNNIA\tBULGUNNIA\tWORD,CITY\tDETACH
LEXENTRY:\tBULIMBA\tBULIMBA\tWORD,CITY\tDETACH
LEXENTRY:\tBULLA\tBULLA\tWORD,CITY\tDETACH
LEXENTRY:\tBULLABULLING\tBULLABULLING\tWORD,CITY\tDETACH
LEXENTRY:\tBULLABURRA\tBULLABURRA\tWORD,CITY\tDETACH
LEXENTRY:\tBULLA CREEK\tBULLA CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBULLAGREEN\tBULLAGREEN\tWORD,CITY\tDETACH
LEXENTRY:\tBULLAHARRE\tBULLAHARRE\tWORD,CITY\tDETACH
LEXENTRY:\tBULLARAH\tBULLARAH\tWORD,CITY\tDETACH
LEXENTRY:\tBULLARING\tBULLARING\tWORD,CITY\tDETACH
LEXENTRY:\tBULLAROOK\tBULLAROOK\tWORD,CITY\tDETACH
LEXENTRY:\tBULLARTO\tBULLARTO\tWORD,CITY\tDETACH
LEXENTRY:\tBULLARTO SOUTH\tBULLARTO SOUTH\tWORD,CITY\tDETACH
LEXENTRY:\tBULLATALE\tBULLATALE\tWORD,CITY\tDETACH
LEXENTRY:\tBULLAWA CREEK\tBULLAWA CREEK\tWORD,CITY\tDETACH
LEXENTRY:\tBULLAWARRA\tBULLAWARRA\tWORD,CITY\tDETACH
LEXENTRY:\tBULLCAMP\tBULLCAMP\tWORD,CITY\tDETACH
LEXENTRY:\tBULL CREEK\tBULL CREEK\tWORD,CITY\tDETACH
